"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"168","EDM 2019: the 12th International #Conference on #Educational Data Mining, July 2-5, 2019, #Montreal, #Canada.… https://t.co/Osu4xCxKeY",FALSE,0,NA,2018-10-16 07:08:37,TRUE,NA,"1052093943003959296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cguetl",0,FALSE,FALSE,NA,NA
"169","RT @markoteras: Thanks to everyone for the #EUNIS #learninganalytics seminar in Aalto last week. Good stuff! https://t.co/18lBzPYsjX",FALSE,0,NA,2018-10-16 06:54:48,FALSE,NA,"1052090467423268865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flaterik3",3,TRUE,FALSE,NA,NA
"170","Thanks to everyone for the #EUNIS #learninganalytics seminar in Aalto last week. Good stuff! https://t.co/18lBzPYsjX",FALSE,5,NA,2018-10-16 05:58:27,FALSE,NA,"1052076283088187392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","markoteras",3,FALSE,FALSE,NA,NA
"171","We were not displaced by the Ivy Giants. Instead, we developed online #pedagogy. It was the most informative feedba… https://t.co/fxplIma2wT",FALSE,0,NA,2018-10-15 23:48:58,TRUE,NA,"1051983300615495680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PurposePeople",0,FALSE,FALSE,NA,NA
"172","RT @MMTorrance: Apropos his #xAPICohort
Session today, TJ Seabrooks offers this explanation of #LRS #learninganalytics asking the question,…",FALSE,0,NA,2018-10-15 23:43:59,FALSE,NA,"1051982048821301248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xAPIGnome",6,TRUE,FALSE,NA,NA
"173","RT @dgasevic: Early bird registration for Aus #LearningAnalytics Summer Institute #alasi18 #alasi2018 is on 20 Oct 2018.  Take part in many…",FALSE,0,NA,2018-10-15 21:14:55,FALSE,NA,"1051944532709761029",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LisaAngeLim",9,TRUE,FALSE,NA,NA
"174","Can an AI recommend the best algorithm for me?  #DataScience #MachineLearning #EdTech #LearningAnalytics",FALSE,0,"dylekchelik",2018-10-15 16:59:48,FALSE,"1051879776707911681","1051880331152936963","809837090","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dylekchelik",0,FALSE,FALSE,NA,NA
"175","I want artificial intelligence to recommend a short list of algorithms for me to try on my data. #DataScience… https://t.co/itxQeReOR8",FALSE,1,NA,2018-10-15 16:57:36,TRUE,NA,"1051879776707911681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dylekchelik",0,FALSE,FALSE,NA,NA
"176","RT @m_a_s_c: Calling for input from all (higher) education institutions in the Netherlands: show the SURF @SIGLA_NL what kind of #learninga…",FALSE,0,NA,2018-10-15 14:13:26,FALSE,NA,"1051838461471285250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yi_shan_tsai",11,TRUE,FALSE,NA,NA
"177","https://t.co/op7fhKPH88 is updated with bios of panel speakers. Exciting experimental workshops like immersive stor… https://t.co/CjNK1CJV75",FALSE,1,NA,2018-10-15 13:32:20,TRUE,NA,"1051828119546544129",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kismihok",1,FALSE,FALSE,NA,NA
"178","RT @dgasevic: Early bird registration for Aus #LearningAnalytics Summer Institute #alasi18 #alasi2018 is on 20 Oct 2018.  Take part in many…",FALSE,0,NA,2018-10-15 13:27:53,FALSE,NA,"1051827000711831552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JTDellinger",9,TRUE,FALSE,NA,NA
"179","RT @m_a_s_c: Calling for input from all (higher) education institutions in the Netherlands: show the SURF @SIGLA_NL what kind of #learninga…",FALSE,0,NA,2018-10-15 13:27:26,FALSE,NA,"1051826885125177344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laceproject",11,TRUE,FALSE,NA,NA
"180","RT @m_a_s_c: Laat zien wat je hebt! Please contribute to our #learninganalytics map of the Netherlands and join the SURF @SIGLA_NL session…",FALSE,0,NA,2018-10-15 13:26:21,FALSE,NA,"1051826615725019136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SIGLA_NL",9,TRUE,FALSE,NA,NA
"181","Who's yet to start the final few levels of our #LXPMOOC? Before you see how our core themes of #Personalization &amp;… https://t.co/CSc1KTaxYZ",FALSE,1,NA,2018-10-15 11:21:02,TRUE,NA,"1051795079294328832",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","HT2Labs",0,FALSE,FALSE,NA,NA
"182","RT @dgasevic: Early bird registration for Aus #LearningAnalytics Summer Institute #alasi18 #alasi2018 is on 20 Oct 2018.  Take part in many…",FALSE,0,NA,2018-10-15 10:55:11,FALSE,NA,"1051788570250248192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mehtaumang23",9,TRUE,FALSE,NA,NA
"183","RT @dgasevic: Early bird registration for Aus #LearningAnalytics Summer Institute #alasi18 #alasi2018 is on 20 Oct 2018.  Take part in many…",FALSE,0,NA,2018-10-15 10:13:26,FALSE,NA,"1051778064215027713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aneesha",9,TRUE,FALSE,NA,NA
"184","RT @dgasevic: Early bird registration for Aus #LearningAnalytics Summer Institute #alasi18 #alasi2018 is on 20 Oct 2018.  Take part in many…",FALSE,0,NA,2018-10-15 09:57:25,FALSE,NA,"1051774035565015040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neginm",9,TRUE,FALSE,NA,NA
"185","RT @dgasevic: Early bird registration for Aus #LearningAnalytics Summer Institute #alasi18 #alasi2018 is on 20 Oct 2018.  Take part in many…",FALSE,0,NA,2018-10-15 09:50:01,FALSE,NA,"1051772173516451840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yi_shan_tsai",9,TRUE,FALSE,NA,NA
"186","Really happy to acknowledge the proposals of #LAKHackathon and #CrossMMLA workshops which I contributed to write ha… https://t.co/K65vEk7sxC",FALSE,8,NA,2018-10-15 09:40:25,TRUE,NA,"1051769757484154880",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dimstudi0",0,FALSE,FALSE,NA,NA
"187","Data is the fuel to boost the knowledge economy and #learninganalytics can help stakeholders in #education to monit… https://t.co/wOD7KODVoZ",FALSE,1,NA,2018-10-15 08:00:07,TRUE,NA,"1051744515084771330",NA,"<a href=""http://www.coosto.com"" rel=""nofollow"">Coosto</a>","Welteninstitute",0,FALSE,FALSE,NA,NA
"188","Early bird registration for Aus #LearningAnalytics Summer Institute #alasi18 #alasi2018 is on 20 Oct 2018.  Take pa… https://t.co/bT0qShh4I7",FALSE,8,NA,2018-10-15 05:07:50,TRUE,NA,"1051701156664115206",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dgasevic",9,FALSE,FALSE,NA,NA
"189","RT @KirstyKitto: Hooray! #alasi2018 our workshop on ""Using @CanvasLMS data for #learninganalytics"" accepted. Come to Melbourne in November…",FALSE,0,NA,2018-10-15 05:01:20,FALSE,NA,"1051699524073185280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dgasevic",4,TRUE,FALSE,NA,NA
"190","RT @janehunter01: Exciting @UTS_CIC @RobertoResearch comes to #etm42018 @schoolofeduts ‘spatial pedagogy’ making learning more visible in t…",FALSE,0,NA,2018-10-15 03:32:20,FALSE,NA,"1051677125214756864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","schoolofeduts",2,TRUE,FALSE,NA,NA
"191","RT @janehunter01: Exciting @UTS_CIC @RobertoResearch comes to #etm42018 @schoolofeduts ‘spatial pedagogy’ making learning more visible in t…",FALSE,0,NA,2018-10-15 01:36:29,FALSE,NA,"1051647971580829696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sbuckshum",2,TRUE,FALSE,NA,NA
"192","Exciting @UTS_CIC @RobertoResearch comes to #etm42018 @schoolofeduts ‘spatial pedagogy’ making learning more visibl… https://t.co/T93OFx9O6X",FALSE,11,NA,2018-10-15 01:23:59,TRUE,NA,"1051644826096005120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janehunter01",2,FALSE,FALSE,NA,NA
"193","RT @Welteninstitute: Data is the fuel to boost the knowledge economy and #learninganalytics can help stakeholders in #education to monitor,…",FALSE,0,NA,2018-10-14 19:14:36,FALSE,NA,"1051551865438113795",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcelschmitz",1,TRUE,FALSE,NA,NA
"194","RT @raumark_ee10: Tolle Sketchnote zu #learninganalytics https://t.co/IZqWBuJG0e",FALSE,0,NA,2018-10-14 08:54:23,FALSE,NA,"1051395785206755328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhahnVIE",1,TRUE,FALSE,NA,NA
"195","Data is the fuel to boost the knowledge economy and #learninganalytics can help stakeholders in #education to monit… https://t.co/78Wr6UHzLU",FALSE,1,NA,2018-10-14 06:00:01,TRUE,NA,"1051351902816997377",NA,"<a href=""http://www.coosto.com"" rel=""nofollow"">Coosto</a>","Welteninstitute",1,FALSE,FALSE,NA,NA
"196","RT @Jisc: Join our research group meeting on 26 October, where we'll explore how #learninganalytics can be used for curriculum enhancement…",FALSE,0,NA,2018-10-14 00:34:11,FALSE,NA,"1051269904991748098",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","CityWebConsults",3,TRUE,FALSE,NA,NA
"197","RT @Jisc: Join our research group meeting on 26 October, where we'll explore how #learninganalytics can be used for curriculum enhancement…",FALSE,0,NA,2018-10-13 18:33:57,FALSE,NA,"1051179247707086848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hope_steven",3,TRUE,FALSE,NA,NA
"198","RT @Jisc: Join our research group meeting on 26 October, where we'll explore how #learninganalytics can be used for curriculum enhancement…",FALSE,0,NA,2018-10-13 18:14:35,FALSE,NA,"1051174375305748481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scottturneruon",3,TRUE,FALSE,NA,NA
"199","Join our research group meeting on 26 October, where we'll explore how #learninganalytics can be used for curriculu… https://t.co/sM7s0GPKsO",FALSE,6,NA,2018-10-13 18:13:01,TRUE,NA,"1051173979497648128",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Jisc",3,FALSE,FALSE,NA,NA
"200","RT @RobertoResearch: Interested in pursuing a PhD in Learning Analytics/HCI applied to data-rich learning environments (and you are from Ar…",FALSE,0,NA,2018-10-13 18:11:54,FALSE,NA,"1051173698399600640",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Portela_Man",4,TRUE,FALSE,NA,NA
"201","RT @RobertoResearch: Interested in pursuing a PhD in Learning Analytics/HCI applied to data-rich learning environments (and you are from Ar…",FALSE,0,NA,2018-10-13 18:09:05,FALSE,NA,"1051172991239905280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FundedPhDinHCI",4,TRUE,FALSE,NA,NA
"202","Tolle Sketchnote zu #learninganalytics https://t.co/IZqWBuJG0e",FALSE,3,NA,2018-10-13 17:19:51,FALSE,NA,"1051160598740983809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raumark_ee10",1,FALSE,FALSE,NA,NA
"203","In Nashville for #lsgsc2018?

We're hosting a workshop on automated discourse coding today at 1p!

Join us to learn… https://t.co/8IXru4ymQK",FALSE,1,NA,2018-10-13 15:58:00,TRUE,NA,"1051140002430799873",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EpistemicUW",0,FALSE,FALSE,NA,NA
"204","RT @kathdelaski: We have such an awesome ⁦@eddesignlab⁩ board. Thanks for your sage advice about #futureofwork #nonprofit management #stude…",FALSE,0,NA,2018-10-13 15:05:27,FALSE,NA,"1051126776682999809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fraserde",3,TRUE,FALSE,NA,NA
"205","RT @EpistemicUW: Our own @DWShaffer will be talking about #BigData and #QuantitativeEthnography next Tuesday, Oct. 16, @UWMadison Union Sou…",FALSE,0,NA,2018-10-13 14:34:23,FALSE,NA,"1051118961146941446",NA,"<a href=""https://www.thomashilbig.com/"" rel=""nofollow"">TheBigDataBot</a>","thomashilbig2",4,TRUE,FALSE,NA,NA
"206","RT @pfanderson: Powerful relevant insights on the intersection of data-driven insights and expertise, how neither reaches full potential w/…",FALSE,0,NA,2018-10-13 13:53:56,FALSE,NA,"1051108780937756673",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","petewendel",1,TRUE,FALSE,NA,NA
"207","Powerful relevant insights on the intersection of data-driven insights and expertise, how neither reaches full pote… https://t.co/EGMV9G8fvw",FALSE,1,NA,2018-10-13 13:49:50,TRUE,NA,"1051107748530786304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pfanderson",1,FALSE,FALSE,NA,NA
"208","RT @Welteninstitute: Data is the fuel to boost the knowledge economy and #learninganalytics can help stakeholders in #education to monitor,…",FALSE,0,NA,2018-10-13 12:04:37,FALSE,NA,"1051081270334287873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SambitIllumina",2,TRUE,FALSE,NA,NA
"209","RT @Welteninstitute: Data is the fuel to boost the knowledge economy and #learninganalytics can help stakeholders in #education to monitor,…",FALSE,0,NA,2018-10-13 10:57:46,FALSE,NA,"1051064445617823744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HDrachsler",2,TRUE,FALSE,NA,NA
"210","Data is the fuel to boost the knowledge economy and #learninganalytics can help stakeholders in #education to monit… https://t.co/RUpuBV1GGk",FALSE,3,NA,2018-10-13 10:00:12,TRUE,NA,"1051049957980073985",NA,"<a href=""http://www.coosto.com"" rel=""nofollow"">Coosto</a>","Welteninstitute",2,FALSE,FALSE,NA,NA
"211","Of interest @stephenmarquard  @TinJack #learninganalytics https://t.co/T0EntdcYtB",FALSE,2,NA,2018-10-13 08:09:09,FALSE,NA,"1051022013945602048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sukainaw",0,FALSE,FALSE,NA,NA
"212","RT @LRS_Factory: What is an #LRS? (https://t.co/aYtMbNAWWA) #LearningRecordStore @LRS_Factory #learninganalytics #LA #LearningLocker #educa…",FALSE,0,NA,2018-10-13 06:34:10,FALSE,NA,"1050998111240409088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Peterjgp",2,TRUE,FALSE,NA,NA
"213","RT @PennOnline: “The data collected from learner interactions drive powerful feedback loops for learners, faculty, course designers, and le…",FALSE,0,NA,2018-10-13 06:29:14,FALSE,NA,"1050996866303893504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flaterik3",1,TRUE,FALSE,NA,NA
"214","RT @kuuhar: #EUNIS #LearningAnalytics workshop, now hands-in designing #student dashboards. Not only: what to analyze and why; but also: ho…",FALSE,0,NA,2018-10-13 06:28:31,FALSE,NA,"1050996688717000704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flaterik3",2,TRUE,FALSE,NA,NA
"215","RT @kathdelaski: We have such an awesome ⁦@eddesignlab⁩ board. Thanks for your sage advice about #futureofwork #nonprofit management #stude…",FALSE,0,NA,2018-10-13 05:40:42,FALSE,NA,"1050984652687724544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","biranzo",3,TRUE,FALSE,NA,NA
"216","RT @JenniMerilainen: #leaderboards can motivate the best students, but de-motivate the weakest students #LearningAnalytics #EUNIS",FALSE,0,NA,2018-10-12 22:28:26,FALSE,NA,"1050875872117444608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYU_LEARN",2,TRUE,FALSE,NA,NA
"217","RT @ClassroomCrafts: RT @ludigencia: #Gamificación Nos gusta GustavoTondello

Not all students like #gamification and #leaderboards, and di…",FALSE,0,NA,2018-10-12 22:27:51,FALSE,NA,"1050875722879909889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYU_LEARN",1,TRUE,FALSE,NA,NA
"218","RT @nbaker: @steelwagstaff Asking us to flip #learninganalytics and take a learner centric approach by default so the tools face the learne…",FALSE,0,NA,2018-10-12 22:27:21,FALSE,NA,"1050875595855486986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYU_LEARN",1,TRUE,FALSE,NA,NA
"219","RT @kathdelaski: We have such an awesome ⁦@eddesignlab⁩ board. Thanks for your sage advice about #futureofwork #nonprofit management #stude…",FALSE,0,NA,2018-10-12 18:56:22,FALSE,NA,"1050822500957999104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eddesignlab",3,TRUE,FALSE,NA,NA
"220","We have such an awesome ⁦@eddesignlab⁩ board. Thanks for your sage advice about #futureofwork #nonprofit management… https://t.co/UC06GiXmzE",FALSE,10,NA,2018-10-12 18:27:02,TRUE,NA,"1050815121067511809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kathdelaski",3,FALSE,FALSE,NA,NA
"221","RT @EpistemicUW: Our own @DWShaffer will be talking about #BigData and #QuantitativeEthnography next Tuesday, Oct. 16, @UWMadison Union Sou…",FALSE,0,NA,2018-10-12 18:22:58,FALSE,NA,"1050814096302596098",NA,"<a href=""https://twitter.com/DigtalHumanatee?lang=en"" rel=""nofollow"">K. White</a>","DigtalHumanatee",4,TRUE,FALSE,NA,NA
"222","RT @m_a_s_c: Laat zien wat je hebt! Please contribute to our #learninganalytics map of the Netherlands and join the SURF @SIGLA_NL session…",FALSE,0,NA,2018-10-12 18:12:48,FALSE,NA,"1050811538620198913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TinneDeLaet",9,TRUE,FALSE,NA,NA
"223","@steelwagstaff @nbaker @billymeinke Thx for sharing the slides. So many gems in there &amp; I shared with a… https://t.co/ldUlFdfMLD",FALSE,1,"steelwagstaff",2018-10-12 18:05:55,TRUE,"1050759581943693313","1050809806741794818","76695243","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bod0ng",0,FALSE,FALSE,NA,NA
"224","RT @EpistemicUW: Our own @DWShaffer will be talking about #BigData and #QuantitativeEthnography next Tuesday, Oct. 16, @UWMadison Union Sou…",FALSE,0,NA,2018-10-12 17:59:00,FALSE,NA,"1050808065438732290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeeSooJungMD",4,TRUE,FALSE,NA,NA
"225","RT @EpistemicUW: Our own @DWShaffer will be talking about #BigData and #QuantitativeEthnography next Tuesday, Oct. 16, @UWMadison Union Sou…",FALSE,0,NA,2018-10-12 17:47:58,FALSE,NA,"1050805287056158720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chidambara09",4,TRUE,FALSE,NA,NA
"226","Our own @DWShaffer will be talking about #BigData and #QuantitativeEthnography next Tuesday, Oct. 16, @UWMadison Un… https://t.co/9JZJQbxzHQ",FALSE,2,NA,2018-10-12 17:46:00,TRUE,NA,"1050804793277652992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EpistemicUW",4,FALSE,FALSE,NA,NA
"227","“The data collected from learner interactions drive powerful feedback loops for learners, faculty, course designers… https://t.co/C9NuNhOQ1N",FALSE,3,NA,2018-10-12 16:51:56,TRUE,NA,"1050791188880609282",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PennOnline",1,FALSE,FALSE,NA,NA
"228","RT @eraser: Big Data, the Science of Learning, Analytics, and Transformation of Education. Candace Thille   https://t.co/FeQ1anAy1g  #elear…",FALSE,0,NA,2018-10-12 16:42:42,FALSE,NA,"1050788865219461120",NA,"<a href=""http://www.beingexample.com"" rel=""nofollow"">BeingExample</a>","BeingExample",3,TRUE,FALSE,NA,NA
"229","RT @eraser: Big Data, the Science of Learning, Analytics, and Transformation of Education. Candace Thille   https://t.co/FeQ1anAy1g  #elear…",FALSE,0,NA,2018-10-12 16:42:42,FALSE,NA,"1050788862207959049",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","toreandopajaros",3,TRUE,FALSE,NA,NA
"230","RT @m_a_s_c: Laat zien wat je hebt! Please contribute to our #learninganalytics map of the Netherlands and join the SURF @SIGLA_NL session…",FALSE,0,NA,2018-10-12 16:41:51,FALSE,NA,"1050788651037351936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OU_Nederland",9,TRUE,FALSE,NA,NA
"231","RT @m_a_s_c: Laat zien wat je hebt! Please contribute to our #learninganalytics map of the Netherlands and join the SURF @SIGLA_NL session…",FALSE,0,NA,2018-10-12 16:40:12,FALSE,NA,"1050788235536986112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Welteninstitute",9,TRUE,FALSE,NA,NA
"232","RT @m_a_s_c: Laat zien wat je hebt! Please contribute to our #learninganalytics map of the Netherlands and join the SURF @SIGLA_NL session…",FALSE,0,NA,2018-10-12 16:38:48,FALSE,NA,"1050787883999789056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Welteninstituut",9,TRUE,FALSE,NA,NA
"233","Big Data, the Science of Learning, Analytics, and Transformation of Education. Candace Thille… https://t.co/S3yE4Ff7th",FALSE,0,NA,2018-10-12 16:30:24,TRUE,NA,"1050785768556453894",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","eraser",3,FALSE,FALSE,NA,NA
"234","#UCBerkley learning data privacy principles...look these up! Great set of guidelines to help us think ethically abo… https://t.co/d7U4VHd8Yb",FALSE,0,NA,2018-10-12 15:51:53,TRUE,NA,"1050776076702629888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nbaker",0,FALSE,FALSE,NA,NA
"235","@steelwagstaff Asking us to flip #learninganalytics and take a learner centric approach by default so the tools fac… https://t.co/BDJ4hurbru",FALSE,2,"steelwagstaff",2018-10-12 15:48:35,TRUE,NA,"1050775246956089344","76695243","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nbaker",1,FALSE,FALSE,NA,NA
"236","RT @EpistemicUW: Three of our graduate students are presenting their #LearningAnalytics research this weekend at #LSGSC2018. If you're in N…",FALSE,0,NA,2018-10-12 15:33:35,FALSE,NA,"1050771471239442433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dontworryteach",1,TRUE,FALSE,NA,NA
"237","RT @EpistemicUW: Interested in learning more about our research on #QuantitativeEthnography and #LearningAnalytics? Check out this profile…",FALSE,0,NA,2018-10-12 15:30:32,FALSE,NA,"1050770701194579968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AndrewRuis",2,TRUE,FALSE,NA,NA
"238","And last but not least, Hanall Sung will be presenting work on multimodal #ENA and the importance of considering di… https://t.co/uHxl87czzt",FALSE,1,"EpistemicUW",2018-10-12 15:27:37,TRUE,"1050769967010988038","1050769967967346692","216115242","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EpistemicUW",0,FALSE,FALSE,NA,NA
"239","Three of our graduate students are presenting their #LearningAnalytics research this weekend at #LSGSC2018. If you'… https://t.co/kGbmB0ghNB",FALSE,3,NA,2018-10-12 15:27:36,TRUE,NA,"1050769964506996736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EpistemicUW",1,FALSE,FALSE,NA,NA
"240","RT @EpistemicUW: Interested in learning more about our research on #QuantitativeEthnography and #LearningAnalytics? Check out this profile…",FALSE,0,NA,2018-10-12 14:59:51,FALSE,NA,"1050762982374952960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WCER_UW",2,TRUE,FALSE,NA,NA
"241","RT @MMTorrance: Apropos his #xAPICohort
Session today, TJ Seabrooks offers this explanation of #LRS #learninganalytics asking the question,…",FALSE,0,NA,2018-10-12 14:56:56,FALSE,NA,"1050762245284798465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeanPutman1",6,TRUE,FALSE,NA,NA
"242","Interested in learning more about our research on #QuantitativeEthnography and #LearningAnalytics? Check out this p… https://t.co/dDbRVkMLbP",FALSE,0,NA,2018-10-12 14:55:00,TRUE,NA,"1050761759701782528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EpistemicUW",2,FALSE,FALSE,NA,NA
"243","RT educause ""Identify the role of instructors in the development of products that rely on educational data mining a… https://t.co/hyEEdSgjSC",FALSE,0,NA,2018-10-12 14:35:15,TRUE,NA,"1050756789640331264",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","UofTEdTech",0,FALSE,FALSE,NA,NA
"244","Identify the role of instructors in the development of products that rely on educational data mining and… https://t.co/mS1sVaUzby",FALSE,1,NA,2018-10-12 14:30:02,TRUE,NA,"1050755479134240768",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","educause",0,FALSE,FALSE,NA,NA
"245","RT @m_a_s_c: Laat zien wat je hebt! Please contribute to our #learninganalytics map of the Netherlands and join the SURF @SIGLA_NL session…",FALSE,0,NA,2018-10-12 14:12:35,FALSE,NA,"1050751087404298246",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iljacornelisz",9,TRUE,FALSE,NA,NA
"246","RT @m_a_s_c: Calling for input from all (higher) education institutions in the Netherlands: show the SURF @SIGLA_NL what kind of #learninga…",FALSE,0,NA,2018-10-12 13:07:58,FALSE,NA,"1050734822426112002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NynkeBos",11,TRUE,FALSE,NA,NA
"247","RT @MMTorrance: Apropos his #xAPICohort
Session today, TJ Seabrooks offers this explanation of #LRS #learninganalytics asking the question,…",FALSE,0,NA,2018-10-12 12:52:24,FALSE,NA,"1050730906024075264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhahnVIE",6,TRUE,FALSE,NA,NA
"248","RT @m_a_s_c: Laat zien wat je hebt! Please contribute to our #learninganalytics map of the Netherlands and join the SURF @SIGLA_NL session…",FALSE,0,NA,2018-10-12 12:52:07,FALSE,NA,"1050730836306391040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kismihok",9,TRUE,FALSE,NA,NA
